70672 31813845 garciaat regular_hsw 8 512 haswell 20:18:29 R
70672 31813753 yzou2019 regular_hsw 32 2048 haswell 4:14:41 R
70662 31814038 gbcoll regular_hsw 32 2048 haswell 1-20:19:29 R
70656 31815648 heindelj regular_hsw 120 7680 haswell 1-21:29:44 R
70655 31814225 eemdee regular_hsw 1 64 haswell 1-20:19:29 R
70653 31817402 gbcoll regular_hsw 10 640 haswell 7:19:20 R
70653 31814531 eemdee regular_hsw 1 64 haswell 1-20:19:29 R
70653 31814530 eemdee regular_hsw 1 64 haswell 1-20:19:29 R
70652 31814543 eemdee regular_hsw 1 64 haswell 1-20:19:29 R
70650 31814219 eemdee regular_hsw 1 64 haswell 1-20:14:44 R
70623 31817969 garciaat regular_hsw 8 512 haswell 23:28:59 R
70595 31818664 abbyroat regular_hsw 2 128 haswell 15:39:20 R
70583 31812887 derxu regular_knl 1 272 knl&quad&cache 1-14:51:23 R
70576 31812281 ntiwari regular_hsw 3 192 haswell 5:18:33 R
70566 31816392 houhun regular_hsw 256 256 haswell 30:00 PD
70564 31681475 nneveu regular_hsw 10 640 haswell 46:47 R
70560 31820071 akara regular_hsw 20 20 haswell 1-00:00:00 PD
70560 31819865 sprice regular_knl 91 24752 knl&quad&cache 6:51:45 R
70560 31818584 ramick regular_knl 2 544 knl&quad&cache 1-22:56:41 R
70560 31818575 ramick regular_knl 2 544 knl&quad&cache 1-22:56:08 R
70560 31813772 yzou2019 regular_hsw 1 1 haswell 3:00:00 PD
70560 31813754 yzou2019 regular_hsw 1 1 haswell 3:00:00 PD
70560 31812647 abbyroat regular_hsw 1 64 haswell 9:22:33 R
70560 31811630 keskital regular_knl 16 4352 knl&quad&cache 6:52:30 R
70560 31801957 slrath regular_knl 8 2176 knl&quad&cache 1-03:39:05 R
70560 31801941 slrath regular_knl 8 2176 knl&quad&cache 1-03:37:32 R
70560 31801914 slrath regular_knl 8 2176 knl&quad&cache 1-03:35:59 R
70560 31801894 slrath regular_knl 8 2176 knl&quad&cache 1-03:33:11 R
70560 31801885 slrath regular_knl 8 2176 knl&quad&cache 1-03:31:46 R
70560 31776030 yy642 regular_knl 12 3264 knl&quad&cache 5:03:40 R
70560 31776024 yy642 regular_knl 12 3264 knl&quad&cache 5:03:40 R
70560 31775988 yy642 regular_knl 12 3264 knl&quad&cache 5:03:03 R
70560 31775985 yy642 regular_knl 12 3264 knl&quad&cache 5:02:58 R
70560 31775983 yy642 regular_knl 12 3264 knl&quad&cache 5:02:50 R
70560 31765796 njovic regular_hsw 2 128 haswell 46:47 R
70560 31765792 njovic regular_hsw 2 128 haswell 46:47 R
70560 31765788 njovic regular_hsw 2 128 haswell 46:47 R
70560 31765785 njovic regular_hsw 2 128 haswell 46:47 R
70560 31765782 njovic regular_hsw 2 128 haswell 46:47 R
70560 31681334 nneveu regular_hsw 10 640 haswell 39:30 R
69822 31691465 jsyony37 regular_hsw 60 3840 haswell 8:02:17 R
69545 31740957 mdjcole regular_hsw 36 2304 haswell 1-12:55:10 R
69451 31813327 pmaris regular_knl 2032 552704 knl&quad&cache 1:44:32 R
69424 31813884 terai regular_knl 1024 278528 knl&quad&cache 3:34:14 R
69424 31810868 detar regular_knl 1056 287232 knl&quad&cache 23:44:56 R
69390 31755606 mperego regular_hsw 256 256 haswell 8:00:00 PD
69375 31810863 detar regular_knl 1056 287232 knl&quad&cache 21:24:09 R
69355 31815845 pmaris regular_knl 1036 1036 knl&quad&cache 40:00 PD
69349 31756759 gxlin regular_hsw 200 6400 haswell 10:30:00 PD
69334 31792930 sungwoo regular_knl 1024 278528 knl&quad&cache 1:07:46 R
69285 31723047 psteinbr regular_knl 128 34816 knl&quad&cache 1-02:46:04 R
69275 31817139 ndk regular_knl 1536 1536 knl&quad&cache 1:46:00 PD
69219 31817867 taylorm regular_knl 1024 1024 knl&quad&cache 4:00:00 PD
69204 31818024 sungwoo regular_knl 1314 1314 knl&quad&cache 3:30:00 PD
69193 31760025 elbouha regular_hsw 165 165 haswell 3:00:00 PD
69193 31760023 elbouha regular_hsw 165 165 haswell 3:00:00 PD
69168 31818031 dvysh genepool_shared 1 24 haswell 1:23:30 R
69168 31817814 annotrub genepool 1 64 haswell 2-23:18:27 R
69168 31817750 annotrub genepool 1 64 haswell 2-23:18:27 R
69167 31808516 sqshu genepool 1 64 haswell 2-23:11:20 R
69167 31807733_49 gbp genepool 1 64 haswell 5:11:20 R
69167 31807733_48 gbp genepool 1 64 haswell 5:11:20 R
69162 31816714 pmaris regular_knl 1036 1036 knl&quad&cache 40:00 PD
69162 31792417 annotrub genepool 1 64 haswell 1-22:29:10 R
69162 31740172 vstartag genepool 1 64 haswell 6:08:05 R
69158 31808517 sqshu genepool 1 64 haswell 2-23:13:20 R
69154 31815982 annotrub genepool 1 64 haswell 8:53:24 R
69143 31818698 varghese genepool 1 64 haswell 5:47:50 R
69143 31816983 annotrub genepool 1 64 haswell 9:56:15 R
69143 31816981 annotrub genepool 1 64 haswell 9:55:13 R
69143 31816874 sqshu genepool_shared 1 8 haswell 2-21:54:11 R
69143 31816872 sqshu genepool_shared 1 8 haswell 2-21:54:11 R
69139 31808508 sqshu genepool 1 64 haswell 2-21:57:19 R
69138 31818699 varghese genepool 1 64 haswell 5:47:50 R
69137 31808515 sqshu genepool 1 64 haswell 2-22:28:44 R
69136 31817715 annotrub genepool 1 64 haswell 10:28:44 R
69134 31785942 sqshu genepool 1 64 haswell 2-11:52:53 R
69134 31784290 acamargo genepool 1 64 haswell 1-07:24:01 R
69133 31819051 annotrub genepool 1 64 haswell 2-23:48:47 R
69133 31819050 annotrub genepool 1 64 haswell 2-23:47:50 R
69133 31818170 sqshu genepool_shared 1 8 haswell 2-23:47:50 R
69133 31818169 sqshu genepool_shared 1 8 haswell 2-23:47:50 R
69133 31818001 annotrub genepool 1 64 haswell 11:33:34 R
69133 31818000 annotrub genepool 1 64 haswell 11:33:34 R
69133 31816987 annotrub genepool_shared 1 4 haswell 2-21:57:19 R
69133 31816985 annotrub genepool_shared 1 4 haswell 2-21:57:19 R
69133 31808526 sqshu genepool 1 64 haswell 2-23:37:39 R
69133 31808523 sqshu genepool 1 64 haswell 2-23:37:39 R
69133 31790212 yiwang62 shared 1 8 haswell 19:02:54 R
69133 31790211 yiwang62 shared 1 8 haswell 19:02:54 R
69132 31817726 annotrub genepool 1 64 haswell 10:28:44 R
69132 31815961 annotrub genepool 1 64 haswell 8:23:06 R
69132 31814993 annotrub genepool 1 64 haswell 2-19:18:19 R
69131 31808518 sqshu genepool 1 64 haswell 2-23:23:30 R
69130 31790198 yiwang62 shared 1 8 haswell 18:39:31 R
69130 31790197 yiwang62 shared 1 8 haswell 18:39:31 R
69129 31818168 sqshu genepool_shared 1 8 haswell 2-23:33:34 R
69129 31818167 sqshu genepool_shared 1 8 haswell 2-23:33:34 R
69129 31817939 vista genepool_shared 1 2 haswell 3:23:30 R
69129 31817938 vista genepool_shared 1 2 haswell 3:23:30 R
69129 31816817 sqshu genepool_shared 1 8 haswell 2-21:23:49 R
69129 31816730 annotrub genepool 1 64 haswell 9:23:49 R
69129 31816729 annotrub genepool 1 64 haswell 2-21:23:49 R
69129 31816681 annotrub genepool_shared 1 4 haswell 9:22:47 R
69129 31815788 annotrub genepool 1 64 haswell 2-20:18:02 R
69129 31815363_145 bredeson genepool_shared 1 16 haswell 21:57:19 R
69129 31815363_144 bredeson genepool_shared 1 16 haswell 21:57:19 R
69129 31815363_129 bredeson genepool_shared 1 16 haswell 21:22:47 R
69129 31813689 annotrub genepool 1 64 haswell 2-18:28:34 R
69129 31813686 annotrub genepool 1 64 haswell 6:28:34 R
69129 31808520 sqshu genepool 1 64 haswell 2-23:23:30 R
69129 31790502 yiwang62 shared 1 8 haswell 20:52:14 R
69129 31790501 yiwang62 shared 1 8 haswell 20:52:14 R
69129 31790396 yiwang62 shared 1 8 haswell 20:35:11 R
69129 31790395 yiwang62 shared 1 8 haswell 20:35:11 R
69128 31816819 sqshu genepool_shared 1 8 haswell 2-21:23:49 R
69128 31815380 annotrub genepool 1 64 haswell 2-19:43:35 R
69128 31815377 annotrub genepool 1 64 haswell 7:43:35 R
69128 31815363_67 bredeson genepool_shared 1 16 haswell 20:18:02 R
69128 31813659 annotrub genepool 1 64 haswell 2-18:18:23 R
69128 31813656 annotrub genepool 1 64 haswell 6:18:23 R
69128 31808504 sqshu genepool 1 64 haswell 2-21:27:48 R
69128 31790226 yiwang62 shared 1 8 haswell 19:28:26 R
69127 31816684 annotrub genepool_shared 1 4 haswell 9:32:53 R
69127 31815960 annotrub genepool_shared 1 4 haswell 8:18:02 R
69127 31808514 sqshu genepool 1 64 haswell 2-22:19:31 R
69127 31797034_1 haobin shared 1 2 haswell 23:37:47 R
69127 31797034_0 haobin shared 1 2 haswell 23:37:47 R
69127 31790210 yiwang62 shared 1 8 haswell 18:48:27 R
69127 31790209 yiwang62 shared 1 8 haswell 18:48:27 R
69126 31817567 annotrub genepool 1 64 haswell 10:08:22 R
69125 31817039 sqshu genepool_shared 1 4 haswell 2-22:08:22 R
69125 31817038 sqshu genepool_shared 1 4 haswell 2-22:08:22 R
69125 31815363_150 bredeson genepool_shared 1 16 haswell 22:08:22 R
69125 31808510 sqshu genepool 1 64 haswell 2-22:03:23 R
69125 31807733_84 gbp genepool 1 64 haswell 5:58:53 R
69125 31790246 yiwang62 shared 1 8 haswell 19:42:47 R
69124 31819725_2 jhasnain shared 1 2 haswell 23:57:50 R
69124 31819725_1 jhasnain shared 1 2 haswell 23:57:50 R
69124 31819611 walstead genepool_shared 1 6 haswell 11:54:50 R
69124 31819495 sqshu shared 1 8 haswell 1-23:42:40 R
69124 31819494 sqshu shared 1 8 haswell 1-23:42:40 R
69124 31819415 annotrub genepool 1 64 haswell 11:54:50 R
69124 31819413 gdsweb genepool_shared 1 8 haswell 1-23:53:52 R
69124 31818701 varghese genepool 1 64 haswell 5:53:52 R
69124 31818700 varghese genepool 1 64 haswell 5:53:52 R
69124 31817649 annotrub genepool 1 64 haswell 2-22:14:25 R
69124 31817147 sqshu genepool_shared 1 8 haswell 2-22:14:25 R
69124 31817146 sqshu genepool_shared 1 8 haswell 2-22:14:25 R
69124 31816683 annotrub genepool_shared 1 4 haswell 9:28:50 R
69124 31816356 annotrub genepool_shared 1 4 haswell 8:54:24 R
69124 31816353 annotrub genepool_shared 1 4 haswell 8:54:24 R
69124 31815631 annotrub genepool 1 64 haswell 2-19:57:56 R
69124 31813920 annotrub genepool 1 64 haswell 2-18:38:43 R
69124 31813457_1 haobin shared 1 2 haswell 1-17:52:59 R
69124 31813457_0 haobin shared 1 2 haswell 1-17:52:59 R
69124 31812958 sqshu genepool 1 64 haswell 2-23:58:53 R
69124 31812956 sqshu genepool 1 64 haswell 2-23:52:50 R
69124 31811557 annotrub genepool 1 64 haswell 2-16:02:45 R
69124 31808512 sqshu genepool 1 64 haswell 2-22:09:23 R
69124 31808509 sqshu genepool 1 64 haswell 2-22:00:20 R
69124 31808505 sqshu genepool 1 64 haswell 2-21:28:50 R
69124 31808502 sqshu genepool 1 64 haswell 2-21:18:43 R
69124 31808494 sqshu genepool 1 64 haswell 2-21:08:38 R
69124 31808236 sqshu genepool_shared 1 2 haswell 2-16:29:02 R
69123 31819969 walstead genepool_shared 1 4 haswell 1:59:54 R
69123 31819723_2 jhasnain shared 1 2 haswell 23:52:50 R
69123 31819723_1 jhasnain shared 1 2 haswell 23:52:50 R
69123 31819617 gdsweb genepool_shared 1 8 haswell 1-23:59:54 R
69123 31819616 gdsweb genepool_shared 1 8 haswell 1-23:59:54 R
69123 31819610 walstead genepool_shared 1 6 haswell 11:49:48 R
69123 31819601 sqshu shared 1 8 haswell 1-23:52:50 R
69123 31819598 sqshu shared 1 8 haswell 1-23:48:47 R
69123 31819498 sqshu shared 1 8 haswell 1-23:47:50 R
69123 31819204 sqshu shared 1 8 haswell 1-23:33:34 R
69123 31819203 sqshu shared 1 8 haswell 1-23:33:34 R
